seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,None,50,42,489,418,0.004453000030480325,71,19520,literbs-8-pythag-pruned,MERGEINTRAIL R:366
None,None,50,40,221,152,0.003636250039562583,69,26120,jps,
None,None,50,44,1108,1037,0.193470541969873,71,57832,bf,
None,None,50,40,1108,1037,0.008159833028912544,71,93920,spfa,
None,None,50,49,437,345,0.009791917051188648,91,79824,da2,
None,None,50,49,617,526,0.0056044579250738025,91,50416,a2,
None,None,50,48,1105,1014,0.04384249995928258,91,85448,lee,
None,None,50,37,331,211,0.0031789590138942003,120,16928,literbs,MERGEINTRAIL R:306
None,None,50,38,362,243,0.003650916973128915,119,26616,literbs-pythag,MERGEPOINT R:339
None,None,50,38,331,212,0.0036092919763177633,119,16920,literbs-pruned,MERGEINTRAIL R:306
None,None,50,38,331,212,0.004473207984119654,119,16920,literbs-pruned-spacing,MERGEINTRAIL R:306
None,None,50,52,458,366,0.005454833968542516,92,28392,literbs-8,MERGEPOINT R:525
None,None,50,51,458,367,0.00656570796854794,91,43112,literbs-8-pruned,MERGEINTRAIL R:525
None,None,50,48,331,239,0.00469579198397696,92,16496,literbs-8-pruned-spacing,MERGEINTRAIL R:306
None,None,50,52,451,357,0.005945749930106103,94,27856,literbs-8-pythag,MERGEPOINT R:543
None,None,50,50,451,359,0.006171416025608778,92,27840,literbs-8-pythag-pruned,MERGEINTRAIL R:543
None,None,50,49,611,521,0.010853042011149228,90,53312,jps,
None,None,50,45,1112,1021,0.15876354207284749,91,60760,bf,
None,None,50,49,1112,1021,0.008771541994065046,91,95224,spfa,
None,None,50,52,417,319,0.010125166969373822,97,76040,da2,
None,None,50,50,430,333,0.0033797090873122215,97,46376,a2,
None,None,50,51,963,866,0.03627925005275756,97,87920,lee,
None,None,50,45,493,365,0.0047217089449986815,128,28784,literbs,MERGEINTRAIL R:451
None,None,50,46,347,220,0.0038496250053867698,127,17168,literbs-pythag,MERGEPOINT R:324
None,None,50,46,493,366,0.006013792008161545,127,40984,literbs-pruned,MERGEINTRAIL R:451
None,None,50,46,493,366,0.00743437500204891,127,35664,literbs-pruned-spacing,MERGEINTRAIL R:451
None,None,50,55,670,570,0.008007124997675419,100,33624,literbs-8,MERGEPOINT R:766
None,None,50,53,670,572,0.010000791982747614,98,56224,literbs-8-pruned,MERGEINTRAIL R:766
None,None,50,51,493,396,0.006258875015191734,97,28328,literbs-8-pruned-spacing,MERGEINTRAIL R:451
